specObjID,psfMag_g,psfMag_r,psfMag_i,cModelMag_g,cModelMag_r,cModelMag_i,class
3515150574632935424,17.79602,17.22123,17.02738,17.8018,17.22259,17.00834,-1
7255552818353467392,22.00702,21.23254,20.70079,22.01144,21.14759,20.68245,-1
3649136238016962560,21.53265,19.99968,18.88817,21.43071,19.99838,18.88591,-1
2999448829897500672,19.41704,19.1952,19.07464,19.412,19.18768,19.07188,-1
4809964341225517056,21.94733,21.80126,22.03834,21.84149,21.82764,22.07425,-1
7231748391175909376,20.98273,21.00997,20.79473,20.95178,21.0152,20.71997,-1
3213456398000089088,17.99554,17.01259,16.63189,17.97492,17.01914,16.62824,-1
1543624212772579328,21.22522,19.96241,19.97624,21.2487,19.97104,19.97454,-1
1426591922096465920,21.59916,20.14561,19.05035,21.61264,20.14931,19.0622,-1
878335832639956992,19.20481,18.9759,18.93216,19.20652,18.97599,18.93685,-1
6524787977909628928,20.32894,20.06657,20.06048,20.30579,20.04403,20.04798,-1
391902806233081856,15.61699,15.42296,15.39217,15.60564,15.42731,15.39474,-1
969558738111326208,21.53592,20.31672,19.18235,21.46204,20.23092,19.1975,-1
3816915116369223680,17.88021,17.35332,17.1072,17.87904,17.35254,17.11298,-1
931233885834995712,19.24526,18.84931,18.3341,19.15072,18.72439,18.23385,-1
8263139233444327424,18.38698,18.24304,18.11968,18.35504,18.2501,18.11157,-1
3279901810583693312,20.02955,18.9441,18.54988,20.04186,18.94928,18.55575,-1
3645801419266695168,19.42638,18.99213,18.80722,19.42741,18.96085,18.79148,-1
7216109212542889984,22.25171,21.72127,21.06002,22.27971,21.40552,21.07858,-1
1767701664359278592,17.2606,16.94785,16.74051,17.23975,16.93925,16.7575,-1
3257237302472108032,16.16495,15.37865,15.08572,16.17019,15.3886,15.12524,-1
4295548480791441408,21.6736,21.62951,21.83681,21.62013,21.64344,21.84769,-1
8318316301077116928,19.91431,19.60008,19.42994,19.92022,19.57281,19.4024,-1
363837220819331072,17.68712,17.03145,16.78996,17.67949,17.03125,16.79046,-1
5689283933943558144,21.61483,21.39826,21.11192,21.61524,21.26338,21.11696,-1
2598694981082310656,16.68993,16.1004,15.82952,16.6891,16.08817,15.8368,-1
7633660852365357056,20.45864,20.36955,20.2297,20.40481,20.377,20.22054,-1
567490150666364928,16.08034,15.31111,15.04861,16.08537,15.30806,15.03635,-1
8029045783351980032,21.44129,21.19897,20.80924,21.38133,21.06738,20.80809,-1
7279209084896342016,21.4936,21.95986,21.51624,21.4292,21.88064,21.55977,-1
5640766876054908928,22.33189,21.73099,21.71238,22.24921,21.6632,21.73014,-1
824242331954735104,20.81237,20.0507,19.76425,20.81185,20.01144,19.73927,-1
3620935139556696064,16.22745,15.49219,15.18888,16.23057,15.49186,15.18715,-1
5003648812502937600,19.87014,19.78533,19.69412,19.86415,19.78123,19.69914,-1
2016517041296533504,17.94757,17.94092,18.1546,17.95161,17.93303,18.13835,-1
2098813546501531648,22.24389,19.79666,18.61306,21.82812,19.79584,18.62659,-1
2713473819640621056,18.98062,18.77036,18.65331,19.01888,18.78186,18.63772,-1
1880313650124711936,18.78768,18.56369,18.60838,18.75998,18.56062,18.58921,-1
2590703719381231616,19.68937,18.90928,18.5847,19.67682,18.88577,18.55099,-1
8262014981479526400,17.8916,17.68565,17.67897,17.87819,17.68375,17.67935,-1
1437881979566581760,18.9275,18.88566,18.71439,18.91208,18.87895,18.68497,-1
2912874927117854720,20.43166,19.93999,19.89131,20.43139,19.93197,19.88851,-1
1708148262701131776,20.28272,19.52978,18.87621,20.28072,19.43005,18.87767,-1
1629342144290383872,19.7564,19.27936,19.07448,17.04167,16.39679,16.10996,-1
3377724266735837184,12.0018,11.75326,11.65835,15.02808,14.40109,14.32535,-1
6896326150655242240,18.79162,18.4289,18.27254,18.75992,18.43105,18.27497,-1
6140724163533008896,19.96853,19.67316,19.7289,19.95198,19.63347,19.71202,-1
915518566843836416,22.48188,21.01989,20.00787,21.25824,20.98448,19.89156,-1
7532386482897219584,21.48319,21.11685,20.67294,21.40049,20.96029,20.53658,-1
324275699399550976,17.2978,17.41523,17.55296,17.2258,17.412,17.55956,-1
2872332641812637696,18.27092,17.77573,17.5672,18.25079,17.78382,17.56627,-1
5289670271220510720,20.51611,20.27085,20.25714,20.50168,20.27826,20.23812,-1
7248686643585675264,18.37957,18.84261,19.17227,18.34473,18.83736,19.16932,-1
364887804196448256,18.56841,17.62695,17.28562,18.57206,17.63564,17.29511,-1
7317467146639568896,22.02324,22.04382,21.90139,21.9991,21.71775,21.8377,-1
2158517577242929152,19.70426,18.82948,18.5104,19.70658,18.81576,18.50266,-1
1923138254727571456,19.13755,18.96043,18.94297,19.14431,18.95702,18.95605,-1
4205335195496935424,20.71251,19.18526,18.04803,20.71964,19.15753,18.05006,-1
6631790795878494208,21.74114,21.79627,21.6381,21.75302,21.69285,21.65563,-1
4356137064610852864,20.67781,20.41802,20.45008,20.68044,20.41297,20.43803,-1
1244146934126503936,19.16448,17.66186,16.74795,19.18914,17.67272,16.74498,-1
4593737405798477824,25.1141,22.81378,21.11564,25.11438,22.25362,19.99732,-1
2346515100208228352,19.27984,19.06563,18.96444,19.20354,19.03582,18.83506,-1
6761080170054610944,21.51027,21.51035,21.76628,21.41957,21.48054,21.74101,-1
4215484237577121792,19.20324,19.034,19.07526,19.14363,19.0316,19.07823,-1
2140434458786949120,19.704,18.8646,18.55759,19.68846,18.87152,18.56104,-1
487682916365658112,19.09941,19.02781,18.85254,19.07924,19.01922,18.84624,-1
3274245099562756096,16.79335,16.41858,16.30161,16.78921,16.42838,16.29834,-1
2152749264432818176,15.36203,14.78723,14.5599,15.36574,14.7908,14.56309,-1
2578476600576206848,19.23213,17.81085,16.86113,19.24548,17.80773,16.8422,-1
4573570438651375616,21.79732,21.86016,21.70271,21.78134,21.8504,21.69511,-1
720686477838673920,20.14234,18.56377,17.79166,20.14186,18.54489,17.7925,-1
7691234577197232128,19.10246,19.07815,19.07602,19.09219,19.07954,19.04988,-1
8261867373469560832,20.3413,19.92822,19.90056,20.26475,19.93564,19.88219,-1
4776314337059598336,22.52439,21.96196,21.90448,22.40305,21.92758,21.96141,-1
6792729886785728512,22.10256,20.81386,19.87587,21.00166,20.29992,19.59881,-1
7915307900481499136,20.45134,20.20007,20.10096,20.4088,20.18123,20.11067,-1
1265660802883414016,16.73731,15.66504,15.10206,16.68689,15.56084,14.91451,-1
2338639306572195840,16.67402,16.35116,16.2224,16.65494,16.33102,16.22554,-1
1689980770719918080,20.19878,18.97046,18.14495,20.1893,18.96746,18.17174,-1
4846066255717396480,18.25109,17.95595,17.87913,18.25105,17.95703,17.84998,-1
2522075229094701056,17.40319,17.3876,17.26583,17.3734,17.3778,17.25239,-1
3837241787882250240,20.76434,19.27335,18.41218,20.78151,19.28065,18.41316,-1
8461296243363739648,20.67727,20.55838,20.31692,20.63139,20.52631,20.24687,-1
678921526610782208,17.46362,17.43172,17.25631,17.44188,17.44768,17.23519,-1
4240160577106407424,23.48609,21.7117,20.573,21.88386,21.41457,19.33774,-1
6081050367851425792,21.05894,20.94654,20.96977,20.9861,20.89371,20.76954,-1
775771462043723776,18.45523,18.5457,18.64347,18.41742,18.54217,18.66635,-1
7602113386323308544,22.2973,20.92768,19.50268,21.18721,19.80788,18.90827,-1
7073141369313357824,17.2034,16.839,16.73066,17.19781,16.85345,16.73491,-1
8323995552942059520,20.89665,20.63099,20.22165,20.86633,20.62753,20.25161,-1
4701808134082719744,21.25111,20.58773,20.0131,21.26086,20.57633,20.02692,-1
3040026579603318784,19.39682,18.57589,18.20242,19.38423,18.56072,18.20963,-1
5332458316105445376,21.85876,21.86841,21.66348,21.8045,21.80269,21.52855,-1
4866202161862340608,21.33857,21.20479,21.34667,21.25852,21.19941,21.30766,-1
1959200854129010688,20.69003,19.72408,19.05712,20.6976,19.718,19.05961,-1
7978296176380932096,21.37224,20.76886,20.89111,21.36298,20.75789,20.88882,-1
3557868799925526528,18.58097,17.66979,17.32571,18.59023,17.67223,17.32072,-1
7271325586441302016,21.30547,21.23201,20.83672,21.33414,21.24585,20.76832,-1
1270176217613494272,18.66212,17.28252,16.67098,18.67436,17.29198,16.67289,-1
1204723114273957888,21.22057,19.87317,18.99378,21.22076,19.85368,19.01629,-1
641791297341908992,19.29676,19.1232,19.10012,19.25488,19.12782,19.09138,-1
5053137006789062656,22.85169,21.30053,20.2944,22.43037,20.95016,19.95614,-1
1194729104172148736,18.55933,18.89151,19.17402,18.50183,18.88864,19.18201,-1
6797075157359456256,22.69934,21.382,20.04821,22.01937,20.71335,19.47375,-1
4512760573234704384,22.40211,21.01799,20.22876,22.07021,20.69753,19.70073,-1
6109239647601881088,21.36917,21.3602,21.3148,21.36417,21.25083,21.16306,-1
4458779230385926144,24.05962,22.20095,19.29945,24.00217,22.19026,19.29507,-1
5772670615480365056,19.6015,19.40231,19.2606,19.58312,19.34828,19.22291,-1
5783788326365097984,23.21644,21.47665,20.20857,21.34474,20.51289,19.72802,-1
5192840679655141376,21.43976,21.21319,21.38635,21.36147,21.17175,21.26852,-1
4146910446735781888,17.45739,17.02404,16.88943,17.40583,17.02991,16.87873,-1
6932272483714920448,21.35814,21.02012,20.98509,21.38492,21.03809,20.99666,-1
3626663319521304576,17.97556,17.46605,17.29855,17.96,17.45873,17.2747,-1
3612013151530360832,19.33465,18.92854,18.78005,19.30827,18.92212,18.77423,-1
4309998262637228032,21.21802,20.97808,20.85081,21.16894,20.972,20.70697,-1
8354344547836948480,20.05554,19.65079,19.41396,20.03357,19.5766,19.21607,-1
4587003726929784832,21.00598,20.68528,20.53777,20.9835,20.69231,20.54854,-1
6825320236435828736,21.86735,21.38449,20.35777,21.76625,21.16594,20.08428,-1
7972677122643390464,20.67928,20.65991,20.44415,20.68262,20.60121,20.28511,-1
7425551888395464704,21.14799,20.98314,20.86021,21.10932,20.98512,20.80841,-1
4468880437737615360,19.28786,19.10161,19.07814,19.27333,19.10481,19.07151,-1
1869112646804989952,18.21678,17.84254,17.69454,18.16101,17.76849,17.57198,-1
5035294687251591168,21.42253,20.95634,20.79233,21.41292,20.93953,20.78827,-1
1797103702264276992,19.44161,17.92963,16.62976,19.42521,17.89003,16.59069,-1
2466905322413910016,19.9381,19.48877,19.31572,19.92414,19.49447,19.30303,-1
2370119142834464768,20.52372,19.89814,19.69567,20.52656,19.85182,19.65766,-1
4334735075842912256,21.88435,21.40796,21.18246,21.84473,21.36358,21.19915,-1
5838998387064238080,20.04711,20.01697,20.16774,20.0312,19.95501,20.10784,-1
5128700678898380800,21.7283,21.549,21.52072,21.73514,21.38193,21.52388,-1
2561514984148330496,19.46316,19.39064,19.26597,19.44983,19.37922,19.2746,-1
7186620036747554816,20.69808,20.01165,19.81629,20.64106,19.91566,19.67738,-1
3726898648722808832,19.46002,19.16092,19.01638,19.45389,19.14487,19.017,-1
7636110839569379328,18.95808,18.65172,18.50483,18.9577,18.66708,18.50733,-1
5706225476197609472,21.09591,20.89696,21.02308,21.11742,20.91345,21.02148,-1
2171982472521213952,21.73483,20.17131,18.27973,21.74194,20.1911,18.2877,-1
864734047677474816,17.43909,17.00089,16.84964,17.42973,17.01065,16.87041,-1
468428268941371392,19.95751,19.78539,19.4948,19.91646,19.78033,19.49229,-1
3735898976566747136,17.51847,16.64041,16.31952,17.5263,16.65048,16.31985,-1
5372818639567908864,23.74827,22.63825,19.77967,23.85426,22.4567,19.77892,-1
8316142566354122752,20.03623,19.76768,19.59769,20.03222,19.77497,19.60606,-1
3545585331116023808,17.75466,16.84337,16.53012,17.74133,16.85377,16.51816,-1
3586121851316838400,18.83171,17.74578,17.34067,18.83665,17.74415,17.33035,-1
2744995992855144448,19.67017,19.54403,19.16089,19.65646,19.48684,19.15865,-1
4358381168413569024,21.12848,20.9734,20.82786,21.07279,20.93859,20.82737,-1
963905874307344384,18.49051,17.96021,17.4796,16.7572,16.12943,15.77311,-1
1287064166158329856,18.51547,17.8172,17.50845,18.52815,17.8071,17.52576,-1
2705669481207719936,19.55951,19.41873,19.37549,19.54668,19.37263,19.3719,-1
2533428232095557632,16.1159,15.73999,15.57233,16.11183,15.74731,15.59901,-1
7635982746464743424,20.84588,20.57095,20.54586,20.7989,20.58498,20.5747,-1
5352631056242241536,21.75319,21.28298,20.93176,21.76159,21.25139,20.90261,-1
2338554094421043200,19.47634,18.78174,18.51898,19.45436,18.78382,18.52423,-1
5410079440389206016,21.68688,21.61264,21.47368,21.63196,21.61368,21.5081,-1
870440239741560832,18.50627,17.10588,16.45147,18.49309,17.10877,16.45784,-1
3743692589711335424,17.84528,16.78037,16.33081,17.85378,16.77851,16.3518,-1
6112612399385866240,21.94685,21.83351,21.58748,21.85604,21.8317,21.59081,-1
4847114640104812544,21.01793,20.60325,20.5483,20.9673,20.57894,20.53928,-1
6723967808420114432,17.05535,16.70961,16.58649,17.01972,16.6763,16.56733,-1
3153678697077172224,18.28118,17.93355,17.7652,18.27295,17.89662,17.72205,-1
3148156404926277632,16.86824,16.86868,16.8963,16.85617,16.86853,16.90374,-1
2603236502620104704,16.90982,16.55483,16.44674,16.87733,16.54999,16.42214,-1
6016953237579165696,21.9776,21.60162,21.51436,21.94971,21.58854,21.39004,-1
6050663714716839936,20.2188,19.85923,19.62992,20.21081,19.86037,19.63632,-1
6126177624731086848,21.45823,20.82612,20.56479,21.4229,20.83883,20.39828,-1
1102374247017244672,18.10317,17.9911,18.02198,18.10176,17.98738,18.0163,-1
5576680191579320320,20.74235,20.55929,20.58499,20.76246,20.55854,20.6057,-1
4737957873924632576,19.60893,19.33731,19.28259,19.60723,19.3291,19.29051,-1
3791009798674292736,21.25131,19.95679,18.8956,21.28066,19.97338,18.91026,-1
3381183604406198272,13.59034,12.24906,11.9546,13.97265,14.20331,13.7606,-1
6045182104949157888,18.96109,18.65937,18.57158,18.94053,18.65231,18.56747,-1
3722366186965540864,17.60127,16.95131,16.6989,17.59786,16.94259,16.70432,-1
3282035962166667264,16.97273,16.07639,15.762,16.97334,16.08439,15.75966,-1
4481217508359729152,20.32561,20.23724,20.21353,20.31894,20.23981,20.1946,-1
7303927756948697088,21.69777,21.68668,21.43096,21.62412,21.63795,21.32342,-1
5640880675508383744,21.75718,21.38887,21.36711,21.76056,21.34268,21.27574,-1
7040325345304309760,21.3525,21.10196,21.14181,21.36807,21.04285,21.10953,-1
2656106796082554880,19.92942,19.57064,19.59099,19.9267,19.53841,19.60069,-1
8004118206959251456,22.57041,21.31172,20.30667,20.6355,19.99219,19.60671,-1
3286510150529083392,18.55602,18.00665,17.80375,18.54906,17.99091,17.81464,-1
2332909469622626304,22.14612,20.24927,18.65886,22.01816,20.23975,18.66634,-1
5049879433159831552,20.01841,19.47178,19.22331,20.00859,19.47726,19.22404,-1
4314721760395849728,21.28446,20.87035,20.34848,21.28379,20.86,20.31128,-1
4251580104805380096,21.16721,20.82675,20.66776,21.1528,20.74938,20.68096,-1
5108259102044909568,21.55179,21.3887,21.57227,21.4919,21.27,21.41999,-1
1431071058294761472,20.58721,18.93292,17.47243,20.54335,18.88754,17.43265,-1
7803753923621875712,17.66396,17.32228,17.19366,17.66272,17.32224,17.1997,-1
4751351024576032768,21.32261,20.84089,20.73556,21.33125,20.83051,20.74385,-1
7284678056655646720,21.43537,21.44468,21.46535,21.40997,21.4195,21.37009,-1
3224745083664361472,17.24993,16.68945,16.50023,17.23853,16.6905,16.48484,-1
2965641314298783744,21.90877,21.59622,21.61492,21.88555,21.57127,21.55967,-1
1054982002022836224,22.5141,20.87551,19.03843,22.0829,20.89247,19.03703,-1
4245952260158976000,18.77509,18.44703,18.3342,18.72524,18.45441,18.33897,-1
1104651060854679552,19.53098,20.76962,18.47236,19.52735,20.50094,18.47526,-1
6463869530837544960,18.531,18.23232,18.12096,18.5258,18.22921,18.11001,-1
3144800964309968896,21.62312,20.90193,20.17523,21.43482,20.88813,20.11765,-1
4867536975370579968,21.98961,21.64643,21.6951,22.00299,21.62072,21.68697,-1
4146959924759031808,21.34581,21.08838,20.92501,21.29959,21.08489,20.8262,-1
2296941694727251968,17.31065,16.74417,16.53572,17.28532,16.74837,16.53114,-1
2901494706020050944,19.48903,18.87885,18.83482,19.45668,18.88316,18.83357,-1
3586090790113353728,19.32257,18.98465,18.90206,19.33463,18.98781,18.88811,-1
7592110854486290432,19.95729,19.815,19.47677,19.93984,19.80512,19.49467,-1
3153760885571348480,15.12712,14.40051,14.08198,15.12092,14.38288,14.08481,-1
5181415655236890624,19.11595,18.80018,18.71772,19.06474,18.8077,18.68776,-1
465166843313678336,16.95203,16.40364,16.16948,16.95087,16.41292,16.17988,-1
5117296533859659776,20.85667,20.74358,20.46026,20.84124,20.71705,20.45723,-1
4856148233477091328,18.20341,17.84279,17.73403,18.1926,17.85353,17.73065,-1
3149203964411537408,17.31306,16.94825,16.77662,17.31386,16.93693,16.77941,-1
4918008401923600384,18.36522,18.02413,17.94753,18.31466,18.01501,17.92885,-1
4487938822906769408,20.05324,19.76,19.58404,20.02846,19.67799,19.31178,-1
3055758663345006592,18.30973,17.48823,17.1616,18.27609,17.42743,17.08998,-1
970645880350730240,19.92461,19.68807,19.64281,19.91003,19.68398,19.62986,-1
996454167939672064,17.62608,17.27952,17.15227,17.62665,17.24354,17.13052,-1
1198103779161958400,19.72256,19.31459,19.12566,19.71457,19.29838,19.09981,-1
1205938900095232000,17.7689,17.15397,16.90949,17.76828,17.14872,16.91058,-1
2128013275525310464,17.90162,17.27687,17.0084,17.90964,17.2876,17.02414,-1
3709930160733134848,17.9577,17.31699,17.07897,17.95451,17.31386,17.08453,-1
2686553651438184448,16.48951,15.89952,15.69067,16.47186,15.88212,15.69456,-1
2958913681150208000,19.04423,18.09242,17.71117,19.03319,18.10408,17.68413,-1
5122884807193980928,21.22686,21.50633,21.0965,21.2437,21.44267,21.03468,-1
2310414285865510912,19.25899,18.21913,17.72291,19.25344,18.20844,17.72724,-1
3836105717878726656,19.24977,18.94064,18.79677,19.22951,18.91913,18.8041,-1
3654729179712299008,17.08998,16.81817,16.72632,17.06025,16.81327,16.73154,-1
2240671714751047680,23.28971,21.40685,19.38579,23.20585,21.41068,19.39144,-1
3616399653135818752,17.99458,17.44526,17.22237,17.99087,17.43653,17.22464,-1
937989285309605888,20.02602,19.87827,19.58912,20.03163,19.7976,19.50953,-1
7558441059949932544,21.99378,22.1648,21.98161,21.83127,22.19461,21.98515,-1
8263174144096139264,20.92455,20.86137,20.60889,20.87837,20.80243,20.56866,-1
1274657556593141760,16.84219,16.50402,16.35478,16.78888,16.50499,16.35555,-1
2229451197935282176,17.90793,17.66995,17.55976,17.92082,17.67924,17.56565,-1
1417617158417967104,16.06705,15.23101,14.91033,16.04728,15.21805,14.89615,-1
3149266361696413696,17.1755,16.2849,15.90445,17.17608,16.26747,15.9092,-1
4768444857042268160,18.82657,18.49809,18.41962,18.77561,18.49651,18.41514,-1
3837076311382269952,17.84133,17.24683,16.98804,17.83717,17.23504,17.00989,-1
967303639745980416,17.82514,17.38849,17.26105,17.80733,17.38891,17.24902,-1
5358255333096222720,21.68209,21.24786,21.1587,21.71119,21.25564,21.17294,-1
4929361963924516864,20.10311,19.87347,19.85282,20.08441,19.88784,19.86746,-1
3377761649309097984,13.26554,13.78001,12.22107,14.07251,14.16436,13.9962,-1
2132498458383247360,16.54791,16.22422,16.1005,16.53504,16.22264,16.10699,-1
2757406459082860544,15.35587,15.02829,14.92,15.36854,15.0328,14.91313,-1
3014046765130213376,14.69193,13.93984,14.05162,14.96951,13.92673,14.90585,-1
2949867174572877824,14.9527,14.58921,14.54263,14.91809,14.61036,14.52108,-1
6693612489370431488,20.96199,20.84488,20.76252,20.93942,20.81287,20.70816,-1
8236222088378773504,19.95657,20.00548,19.85199,19.95742,20.00686,19.84668,-1
5975191038418677760,19.18703,19.00737,18.89358,19.15688,18.99621,18.89478,-1
2445483530810058752,15.45651,15.35559,15.30502,15.44641,15.34874,15.30885,-1
3058064071396976640,17.4097,17.08604,16.97815,17.39284,17.08851,16.97736,-1
3546642236668223488,18.13576,17.54284,17.31933,18.1205,17.54069,17.32872,-1
7338698716104814592,21.5215,21.62213,21.35327,21.40158,21.5791,21.25653,-1
3274126077429049344,16.62616,15.7795,15.45659,16.62012,15.78615,15.45398,-1
6060852890078736384,18.16733,17.87029,17.72903,18.14612,17.86918,17.73279,-1
6174546790873493504,18.65452,18.35216,18.24535,18.61618,18.34857,18.24855,-1
4332716373702275072,18.83743,18.63625,18.58679,18.82732,18.60877,18.53797,-1
5211973007283253248,21.12056,20.60739,19.94618,20.97765,20.30829,19.49489,-1
3006241605872019456,16.46137,15.8839,15.69553,16.43612,15.87436,15.69213,-1
1199170305591896064,19.35396,19.01329,18.88214,19.33757,19.00044,18.87627,-1
1513317273778022400,16.95477,16.66272,16.59012,16.95035,16.68416,16.57518,-1
4573576485965328384,21.20187,20.9724,20.87627,21.16325,20.96597,20.8773,-1
486429748172449792,20.36752,20.14987,19.91013,20.36994,20.16124,19.92779,-1
1402932370289485824,20.94375,18.98829,17.82456,20.92244,18.98475,17.80499,-1
2175268363037599744,20.92165,19.7974,19.65347,20.93301,19.7939,19.65531,-1
4942968971667894272,20.55939,20.42338,19.93112,20.51376,20.18749,19.92912,-1
7590838720036270080,20.1355,20.00808,20.05237,20.10385,20.00345,20.03815,-1
3006172336639469568,17.87839,17.30123,17.07603,17.87302,17.28977,17.07972,-1
6036056703178043392,20.0894,20.02935,19.98883,20.09124,20.01789,19.98569,-1
2602095219985901568,17.01485,16.44958,16.21849,17.02263,16.46162,16.20922,-1
4542099946191122432,21.69637,20.74655,19.83454,20.57376,20.08892,19.71712,-1
1509898342270789632,17.44915,17.12913,16.99684,17.42982,17.12286,17.00653,-1
4361998011460153344,21.71732,21.65621,21.64911,21.70879,21.64607,21.67273,-1
4427096247606374400,20.43038,20.12904,19.91092,20.43195,20.0827,19.8644,-1
2608861611540113408,17.9726,17.16622,16.89195,17.95556,17.15416,16.8673,-1
7325358891230490624,18.44315,17.09974,16.48052,18.44339,17.09303,16.51154,-1
945869211274602496,18.92172,19.01266,18.8093,18.9144,18.99025,18.81464,-1
6602420366567206912,20.8721,20.61747,21.08159,20.86902,20.6157,20.95329,-1
2849732180639246336,21.22798,20.30189,20.01396,21.20071,20.30627,20.01741,-1
612653688359512064,18.0413,17.64601,17.50635,18.04734,17.65171,17.50409,-1
4530804388545622016,21.9507,21.93835,22.07302,22.00541,21.68124,22.05063,-1
6693594897184387072,21.22055,21.18928,21.08902,21.18287,21.18381,21.01285,-1
7674367519373324288,20.75478,20.66053,20.53011,20.73029,20.66956,20.46723,-1
3659178902330384384,18.28048,17.40225,17.05759,18.27037,17.39091,17.02728,-1
472886513479215104,18.10648,24.80259,17.33305,16.52976,24.80202,15.38735,-1
708201246296664064,19.13139,18.94024,19.01089,19.11514,18.9364,19.00755,-1
3892253104002932736,21.47615,19.97705,19.04725,21.40284,19.95763,19.05315,-1
7297139372175585280,20.54931,20.37749,20.4621,20.53358,20.33917,20.41649,-1
3297884049888012288,18.2297,17.63881,17.36815,18.22861,17.63763,17.36854,-1
4145710329777287168,21.69462,21.29368,21.20879,21.69089,21.24564,21.18801,-1
4599532658119864320,20.0262,19.81878,19.66333,20.01153,19.7856,19.64716,-1
3676178176813408256,19.10851,18.72968,18.5894,19.09614,18.73458,18.58992,-1
6693686706405306368,21.40129,20.94491,20.73223,21.34742,20.8603,20.74932,-1
2336327306668173312,20.6415,19.94325,19.75591,20.64281,19.95556,19.74051,-1
4307856414388973568,17.09946,16.77772,16.60866,17.07589,16.75278,16.61513,-1
7918688900699844608,19.56094,19.38352,19.37687,19.53837,19.37433,19.31856,-1
2853084855481165824,16.5949,15.65898,15.29532,16.59312,15.64935,15.29819,-1
613624832021522432,19.97844,19.39178,19.24417,19.22696,18.46509,18.15696,-1
6808330033125060608,18.89509,18.57544,18.49335,18.88344,18.57578,18.48587,-1
6923310363698720768,19.35406,19.1852,19.06184,19.325,19.16614,19.06916,-1
3209973694566787072,15.30687,14.80452,14.64172,15.31441,14.80426,14.64104,-1
8264233524036040704,20.74067,20.51163,20.07905,20.7028,20.46296,20.06589,-1
4914639497960550400,23.0,22.26358,21.46415,21.5962,20.95889,19.77968,-1
3750480975088427008,18.44272,17.49362,17.12907,18.45952,17.50236,17.14672,-1
501079366038480896,19.16363,18.93199,18.99976,19.13242,18.92999,18.96575,-1
1499808673734617088,17.16878,16.7257,16.61171,16.91474,16.46019,16.29404,-1
4355157401210122240,22.01467,21.81516,21.93876,22.03273,21.82309,21.81306,-1
2699922333476349952,20.40501,19.73916,19.4724,20.40767,19.74683,19.46885,-1
5973153918015434752,19.86357,19.49986,19.56041,19.85964,19.47363,19.48903,-1
2654932792055457792,16.73759,16.4736,16.28526,16.73273,16.45979,16.31658,-1
7988292935547023360,20.0138,19.75801,19.82269,19.99906,19.75601,19.77501,-1
7230618918107934720,21.17988,20.56917,20.56475,21.16272,20.52958,20.44748,-1
4916967989163257856,17.51436,17.14749,16.99344,17.52222,17.15789,17.00079,-1
2690958295522371584,16.3478,15.77616,15.53372,16.38608,15.77723,15.55017,-1
6602345324898611200,21.44201,21.34914,21.5097,21.41088,21.34671,21.51273,-1
7580806225416876032,21.37461,19.86742,19.96227,21.34378,19.85194,19.91461,-1
1252129117743114240,20.23611,20.12167,20.14937,20.2093,20.12603,20.15281,-1
3070468483113314304,18.26702,17.95584,17.8035,18.28386,17.98699,17.8451,-1
336756800122546176,17.49787,17.30185,17.24149,17.49534,17.30748,17.24176,-1
2628002452347054080,17.03163,16.34278,16.0863,17.00652,16.36014,16.10319,-1
6936834357458563072,19.62894,19.5018,19.66553,19.60581,19.51611,19.6267,-1
4763927238524203008,21.67961,21.7109,21.44318,21.71666,21.7225,21.44339,-1
6934681513288724480,18.59903,18.20172,18.05619,18.5682,18.19376,18.06417,-1
3280912811642873856,18.17982,17.98268,17.9392,18.15924,17.96593,17.91256,-1
6161016749480931328,19.04622,18.92557,18.87635,19.02829,18.91737,18.85618,-1
1535769855486093312,19.3835,18.95733,18.96673,19.3563,18.95518,18.98162,-1
7057377115863969792,19.55127,19.3506,19.25816,19.52965,19.32129,19.27561,-1
3810064884100603904,17.52952,17.4292,17.36681,17.52455,17.41273,17.40158,-1
509058797436692480,20.02024,20.2265,20.52211,19.97774,20.21722,20.53285,-1
3148029136455362560,16.15415,15.56988,15.29374,16.1348,15.55827,15.28328,-1
912118332470093824,16.50221,16.02279,15.82728,16.48522,16.01208,15.83697,-1
7995274834953826304,21.28951,20.64956,20.16878,21.16231,20.5724,20.10911,-1
2596329645737535488,16.71714,16.41145,16.28937,16.66934,16.40889,16.28483,-1
5133042090628542464,20.51671,20.60253,20.5566,20.49161,20.51033,20.54661,-1
710496201992071168,22.3384,20.87778,20.26867,22.27007,20.37028,19.66943,-1
2723603896017643520,15.34924,15.22983,15.24334,15.3377,15.23405,15.23649,-1
4730139521063776256,21.45432,21.40492,21.36515,21.4642,21.34722,21.37333,-1
5653373878308368384,20.56474,19.7834,19.31174,20.62162,19.83221,19.35188,-1
7985105452311179264,20.96155,21.03964,21.25841,20.88052,21.04774,21.2516,-1
4701815280908300288,21.2815,20.90898,20.7131,21.30545,20.9303,20.70112,-1
3568125044859183104,17.7165,16.98543,16.68939,17.69526,16.96931,16.70447,-1
4267289926926266368,21.56779,21.22591,21.23463,21.42465,21.21063,21.24156,-1
1220643767766247424,20.97244,19.66327,19.11011,20.98224,19.637,19.10652,-1
4125301744715100160,21.13879,20.81276,20.61914,21.10433,20.79202,20.62359,-1
608115450676537344,19.25886,19.00096,18.87141,19.23276,18.99987,18.84879,-1
2532231138810816512,18.15161,17.29668,17.00457,18.15579,17.32098,16.93291,-1
