specObjID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,z
2403886250391005184,19.63098,19.17874,19.02228,19.05853,18.86507,19.62912,19.15364,19.00646,19.04976,18.87933,0.8919514
4158212601014841344,21.74097,21.12993,21.04368,20.79278,20.35956,21.66003,21.11188,21.04677,20.75464,20.21651,2.325915
7262161707735904256,22.09213,21.37053,21.48429,21.36487,21.01016,21.66681,21.38688,21.43456,21.3886,20.86392,2.215095
8340770527489226752,20.07803,19.96322,19.62577,19.62556,19.58185,20.08602,19.9,19.60999,19.6221,19.52355,1.056883
1779087107197790208,23.65537,22.40939,20.92946,20.43247,19.82636,19.73929,21.28645,19.95096,19.57284,19.02821,0.4024907
5506975002450915328,20.81134,20.14333,19.91389,19.84395,19.61086,20.82393,20.13941,19.90141,19.85773,19.62192,2.266938
8263189810090012672,22.51515,22.48989,21.85445,21.77718,21.22793,22.79052,22.33645,21.8616,21.72381,20.14158,1.475196
6073109145992228864,23.50958,21.97907,21.62769,21.96656,21.90882,23.52559,21.82842,21.61271,21.89387,21.94049,2.00435
8216988331071434752,25.74894,24.08321,24.86013,24.30454,20.36342,26.07991,20.59471,21.46839,20.82876,19.89953,1.173512
6141827248472911872,24.02299,21.17154,20.89972,20.77948,20.3333,22.92649,21.16692,20.86111,20.78843,19.79551,3.003922
6781378803618476032,22.05482,19.74579,19.28349,19.16777,19.29436,21.7888,19.7306,19.28395,19.17076,19.20646,3.136351
2518723642859218944,18.98472,18.86242,18.35199,18.16685,17.90473,18.88509,18.47997,17.76066,17.35249,17.09328,0.2430067
5624025711859396608,21.77826,21.08945,20.94647,20.70016,20.60584,21.66701,21.09421,20.946,20.71478,20.62735,2.288036
672296144470042624,19.80505,19.64989,19.53408,19.21582,18.71744,19.76343,19.58606,19.22177,18.93471,18.55883,0.3997407
6719439470150217728,22.97442,21.85524,21.3348,21.22652,20.67448,22.44985,21.82205,21.16719,21.02431,20.48924,1.221812
5229935453750882304,20.79338,20.41078,20.30923,20.12439,19.97791,20.74367,20.39197,20.31507,20.05883,19.99265,2.213767
4257192012723974144,21.03332,20.36403,20.17002,20.24504,20.08896,21.0058,20.27951,20.1787,20.18041,20.07522,2.61283
2385922978585012224,20.60374,20.16307,19.43484,18.98373,18.80925,20.3297,19.93588,19.21033,18.73403,18.54067,0.1807109
6809717066607292416,21.02431,20.55603,20.36531,20.46008,20.09299,21.08284,20.47034,20.35181,20.42949,19.70627,0.7041988
6175721344572518400,21.84364,21.20234,21.03286,20.95342,20.63148,21.84757,21.19679,20.99136,20.88761,19.65665,2.115523
7307164718643998720,22.52473,21.93279,21.73686,22.01017,21.1537,22.60116,21.77827,21.69103,21.99946,21.12996,3.131919
7917528089721761792,18.7058,18.48189,18.44228,18.32674,18.40744,18.67767,18.47466,18.43716,18.31853,18.39688,1.514046
4267273434251849728,22.99857,20.11937,19.75459,19.59206,19.43448,23.30368,20.09235,19.69951,19.57164,19.43044,3.358008
338980012130592768,19.38815,19.29804,19.06586,19.04741,19.08896,19.35374,19.2504,19.04161,19.01259,19.06981,1.355004
5956084822581112832,24.60626,22.05406,21.59758,21.57239,21.31631,20.96506,22.08597,21.62755,21.48193,21.08484,3.279884
729642556194842624,18.93875,18.67474,18.58042,18.44456,18.37796,18.88379,18.61101,18.56744,18.34422,18.26052,0.6376395
1064052147395520512,16.02926,15.98555,15.86455,15.7004,15.75648,16.0316,15.96692,15.86943,15.69119,15.76493,1.757073
2067320805741586432,23.44382,21.48181,20.53866,19.74007,19.8511,22.29766,21.51554,20.5211,19.70625,19.77417,0.5686107
5798414862992994304,25.44874,21.31056,21.08792,20.96086,21.34445,25.44735,21.33429,21.04936,20.91133,21.35689,3.265364
8259651856046419968,23.35134,22.95054,22.56689,22.29707,21.49744,20.04548,22.87044,22.51203,22.34451,21.56809,1.496222
749862293273077760,18.94146,18.92523,18.72527,18.63042,18.64393,18.91967,18.89591,18.70857,18.62159,18.61316,1.385651
479710082825742336,20.3941,20.31427,20.25292,19.98837,19.98592,20.40639,20.27448,20.22003,19.98875,19.90819,1.729195
5819954291016396800,22.86546,21.24437,20.34934,19.67002,19.41264,22.94958,21.27493,20.3482,19.66272,19.43535,4.408655
7230618368352120832,21.5666,21.33739,21.17547,21.07416,20.8801,21.55991,21.33742,21.18161,21.01467,20.3391,1.184211
6427961140257157120,22.50266,21.91179,21.8613,21.57317,21.31278,21.38827,21.82784,21.78743,21.56779,20.60685,1.264393
6754449015410716672,22.83985,22.02852,22.1846,22.23754,21.64795,22.95989,22.04498,22.23225,22.09451,21.51787,1.239986
4327023920936579072,22.32735,21.58057,21.33395,21.37613,20.83794,22.31301,21.50903,21.22949,21.40716,20.79963,1.163436
7482902961636175872,25.15098,22.28322,21.21146,21.11495,21.11746,21.87085,22.24561,21.05402,21.15324,19.65452,3.695955
5659042960126963712,22.82111,21.72476,21.55304,21.52055,20.95709,22.72117,21.72176,21.56777,21.52641,20.56069,1.069419
6609137283403280384,22.69087,22.61934,20.99846,20.04049,20.00777,21.7392,21.01867,20.18609,19.19184,19.36262,1.090491
8218149140891889664,20.16489,20.29856,19.72317,19.64968,19.56411,20.126,20.25391,19.71497,19.64315,19.48302,1.352061
3330546690984798208,20.66423,20.41587,20.38459,20.17504,20.15666,20.669,20.39601,20.37889,20.17323,20.15673,1.547381
7526671771144744960,24.11439,21.91763,21.90796,22.17813,22.48681,22.01796,21.8954,21.93769,22.08178,22.31212,2.587716
3092918858248382464,17.51176,17.45176,17.39458,17.15133,17.1938,17.50549,17.42019,17.38721,17.16111,17.20605,1.750867
482027578475964416,19.57087,19.4041,19.23116,19.01785,18.81086,19.55157,19.37933,19.23763,19.00669,18.82138,2.014161
8346544887495849984,22.72307,22.00035,21.73824,21.91406,21.24321,19.53774,21.98571,21.60033,21.60132,21.1854,0.707821
787161027111315456,18.9665,18.89079,18.84239,18.68425,18.5306,18.92544,18.86383,18.80515,18.68808,18.48509,1.998014
7217125161790271488,20.13156,19.65764,19.6494,19.41888,19.49889,20.04695,19.64134,19.63149,19.38086,19.3993,0.5737227
4723375600558600192,21.4016,20.954,20.70821,20.60746,20.62528,21.43012,20.94083,20.68382,20.41399,20.42248,2.620126
8353312932025268224,22.36313,22.13313,21.72262,21.44795,21.61977,21.98884,22.04263,21.71003,21.36696,21.35176,1.222554
4813379424207171584,22.03643,21.31365,21.12594,21.35482,21.77135,22.1517,21.30427,21.12153,21.33889,20.11232,2.631924
981888112101713920,20.92272,19.68733,19.49893,19.384,19.3655,21.00454,19.65541,19.50921,19.38649,19.38814,2.784192
2643715573757798400,24.53437,22.66488,21.26685,20.42875,19.95741,25.09212,22.34186,20.64381,19.66114,18.94365,1.415693
5976547285642440704,21.02548,20.25353,20.13642,19.96091,19.67797,21.03576,20.21175,20.12111,19.91195,19.37013,2.561417
5601563244059357184,21.22969,19.98385,19.90233,20.02056,19.93806,21.22226,19.97331,19.87566,20.01902,19.94608,2.876554
878285804860893184,20.53064,20.23667,19.94068,20.12831,20.11396,20.39085,20.2235,19.92935,20.06305,20.01389,1.001904
5208545554946781184,24.45956,21.85852,21.6835,21.96849,21.92369,24.60701,21.83281,21.58723,21.99317,21.73282,3.290851
7517810256727699456,19.15957,18.66965,18.58537,18.58076,18.52468,19.15551,18.64918,18.58142,18.58989,18.54381,2.350509
1495203369365563392,19.40409,19.00168,18.29645,17.92346,17.86976,18.06177,16.97532,16.29485,15.91546,15.56563,0.1319992
890650913717381120,19.26766,19.16582,19.06711,18.91343,18.98003,19.26105,19.15101,19.05416,18.92626,18.95506,1.493216
7992790488548306944,20.95046,19.51799,19.20898,19.10573,19.15315,20.97466,19.51349,19.18954,19.08778,19.12141,3.085446
7318355551531495424,22.42637,21.06342,20.75095,20.73545,20.52757,22.39585,21.03842,20.75409,20.70968,20.53435,2.397798
8263009491558791168,21.1094,21.17323,21.24657,20.92246,20.72088,21.13541,21.17401,21.23115,20.85034,20.77445,1.901965
7635966798026436608,20.36574,20.15454,20.05931,19.8394,19.72355,20.25428,20.1256,20.05472,19.81791,19.7488,1.831408
7233033444703006720,19.64718,19.47571,19.51718,19.37243,19.39722,19.63973,19.42649,19.49693,19.37309,19.40629,1.817249
8264318461175068672,21.75538,21.39841,21.53109,21.2858,21.55277,20.68013,21.34991,21.47366,21.30307,21.26054,1.859336
5381943487036583936,25.46077,21.66588,21.04607,20.9556,21.96611,25.46536,21.68795,20.98386,20.98394,22.06479,1.811592
8220200830595952640,21.6981,21.70984,21.35851,21.00689,20.87861,21.73684,21.59036,21.28869,20.84216,19.98634,1.48414
7275653814836457472,23.07973,20.55829,20.23447,19.89606,19.67156,23.19803,20.57474,20.24565,19.91189,19.70097,2.889547
5487669226477645824,24.63574,21.02325,20.78481,20.6919,20.66544,27.03407,21.00155,20.78703,20.69995,20.36457,3.21401
8230346573252063232,22.72205,22.14746,22.51848,22.22444,21.33852,19.62278,22.10552,22.26755,22.15889,20.55421,2.233403
5989861272329056256,20.62114,20.10337,19.94727,19.67465,19.71058,20.64757,20.06274,19.9324,19.65581,19.70524,0.6415952
642928467578480640,20.28494,19.73242,19.30441,19.14123,19.07841,20.28916,19.69437,19.26021,19.11471,19.0274,1.287334
7920884075715031040,21.99303,21.59209,21.76878,21.60052,21.52998,20.94727,21.60472,21.72867,21.59388,21.60029,2.387795
8196661935291953152,24.87503,21.70564,21.30992,21.15272,20.75729,20.92907,21.57407,21.27733,21.06846,20.46768,3.216404
2473615898871621632,18.31458,18.24417,17.93823,17.91444,17.90227,18.33841,18.24097,17.94503,17.92363,17.91156,1.345552
7111253189617971200,23.31565,22.15626,22.00511,21.59028,21.67179,23.63741,22.19545,22.00953,21.6091,21.52561,1.094124
6978530586709913600,21.37175,20.68616,20.48218,20.45964,20.16971,21.30082,20.63717,20.40041,20.44839,20.11604,2.412967
2016637162941868032,18.55424,18.46842,18.32847,18.4461,18.5902,18.54441,18.46014,18.315,18.43939,18.56057,1.063385
7224949835819577344,21.88865,19.25043,19.01896,18.95681,18.85316,21.6297,19.25282,19.0155,18.94967,18.86272,3.299217
5805173829068845056,24.91667,22.22501,21.12992,20.10671,19.69366,21.13006,21.96418,20.81148,19.68778,19.49692,0.4235202
4268545024365096960,21.90097,21.42669,21.39228,21.29209,21.25662,21.86323,21.44192,21.34197,21.30664,21.3631,2.39691
8318174738955040768,21.99274,21.87516,21.70105,21.25674,20.93952,21.4918,21.88314,21.69646,21.27296,20.2081,1.595054
6602348073677680640,21.59411,20.85891,20.6169,20.59358,20.04575,21.62701,20.85135,20.55802,20.57793,19.89762,2.45722
2246304786741749760,20.43273,20.2231,20.19564,20.22932,20.35563,20.42409,20.23384,20.19551,20.19762,20.30515,1.439005
1979348305766803456,19.97326,19.79268,19.69495,19.61001,19.50497,19.97278,19.7824,19.69644,19.61663,19.50556,1.431219
4609460149093593088,18.96933,18.4391,18.37323,18.33381,18.09526,18.95894,18.42008,18.38349,18.35308,18.09772,2.449334
6618205230138585088,20.07237,19.48131,19.49239,19.35432,19.06328,20.00886,19.43046,19.45653,19.33765,19.06539,2.279845
6747632042999738368,21.54258,21.01414,20.99557,21.2023,20.61173,21.53877,21.0205,20.97644,21.12873,20.49467,2.451996
4606204495448961024,20.43717,19.69849,19.3705,19.28975,19.09437,20.34944,19.67599,19.3771,19.29313,19.11061,2.413862
4518384854668865536,21.71883,20.97364,20.77662,20.76339,20.3722,21.83756,20.97463,20.7946,20.7736,20.15959,2.445142
5007150757104513024,20.18973,19.59127,19.45105,19.46551,19.36183,20.19596,19.57588,19.43437,19.47123,19.26649,2.392809
5064328936386392064,23.82157,23.76848,24.42593,23.23015,23.07931,23.63158,21.29682,21.34952,22.05419,22.96545,1.600464
5618397037026013184,20.26964,19.92278,19.83777,19.6915,19.27153,20.22407,19.91251,19.84379,19.70444,19.29321,2.137904
8263129888686012416,19.96932,19.56314,19.3887,19.18856,19.07822,19.93454,19.53425,19.39907,19.17714,19.08442,1.784756
6412017665523249152,20.34228,19.47955,19.16339,19.03614,18.74972,20.33318,19.43422,19.16255,19.04651,18.75183,2.254487
774683769176090624,20.73898,20.41862,20.20654,19.93704,19.41076,20.74169,20.32624,19.88531,19.62931,19.15792,0.3978589
7427731665751568384,22.88693,22.0825,21.92894,21.91481,22.43999,21.96368,21.98239,21.92656,21.96713,22.24778,2.576745
8250633937543163904,21.27927,21.23144,21.13148,21.0162,20.65863,21.2396,21.22498,21.10836,21.03779,20.72177,1.920802
5805332433621151744,22.31473,22.10022,21.99414,22.07777,21.48637,20.85982,22.03402,21.80167,22.1065,20.31238,2.286159
8346389856356333568,21.41111,21.17564,21.10312,21.04316,20.54545,21.45488,21.10938,21.08605,21.04837,20.5601,2.152475
4552204732844404736,22.61359,21.81578,21.81369,21.81201,21.19074,21.82802,21.78723,21.81766,21.80792,21.09649,2.227568
4515073120965160960,20.59157,19.76738,19.78047,19.65202,19.35101,20.5286,19.72775,19.77815,19.64889,19.38791,2.388038
7413034498252271616,22.75003,21.90379,21.64063,21.9265,21.50824,22.64858,21.87077,21.61434,21.93442,21.56689,2.995242
2808149743711053824,19.08671,18.79755,18.56227,18.37585,18.36232,19.02063,18.76815,18.56686,18.3708,18.3364,1.501243
872726123056752640,20.22061,20.05289,20.1053,19.87331,19.99092,20.19003,20.06046,20.04976,19.86951,19.60888,1.63524
7695624652148371456,20.75598,20.68954,20.23904,20.19313,19.97148,20.61475,20.65166,20.21935,20.18399,19.92954,1.157199
4248268926058426368,21.22086,19.93905,19.65903,19.62572,19.70312,21.13166,19.93606,19.6357,19.60241,19.49569,2.870645
6748751896112721920,22.89133,20.57192,20.10506,19.74165,19.65501,20.86259,20.56207,20.09338,19.75056,19.66713,2.997449
8263251382741168128,21.15529,20.75516,20.58879,20.3924,20.1978,21.03399,20.68812,20.5403,20.34823,20.02229,0.8832207
7046086230840897536,22.12424,21.28064,20.6778,20.51247,20.23194,22.00083,21.27993,20.67214,20.49887,20.10355,2.101105
889507971346753536,20.03198,19.47655,18.76734,18.28974,18.09249,19.91377,19.09657,18.31758,17.84891,17.67208,0.1978851
8216879479420284928,21.09092,21.01127,20.79401,20.66032,20.61642,21.04117,20.98692,20.7142,20.56383,20.1778,1.220693
636166195166341120,20.06285,19.92274,19.84319,19.73067,19.69197,20.02284,19.89553,19.84489,19.67892,19.69164,1.786489
5292886069296689152,21.88072,21.52584,20.80684,20.03714,19.8734,21.43962,20.5016,19.4102,18.87922,18.53637,0.4586948
5209649464268746752,21.09956,20.54704,20.43014,20.42083,20.32208,21.10207,20.53281,20.43493,20.44391,20.14871,2.450252
6645176800274739200,22.14339,21.27085,20.7179,20.57054,19.94491,22.23057,21.2418,20.72243,20.41098,19.94493,0.6991518
8263076562439174144,20.75053,20.20153,20.11348,19.73092,19.60593,20.44938,20.13716,19.99127,19.62097,19.09821,0.5166374
5755776344542343168,20.81371,20.15532,19.72775,19.37687,19.00139,20.84321,20.13378,19.73611,19.3616,18.98188,2.164784
6148763517727731712,21.77434,21.10212,20.96539,21.08649,21.28431,21.26147,21.08136,20.97854,21.06599,21.37344,2.869931
8261963580267229184,21.14556,20.05838,19.9988,20.04792,19.73388,21.22425,20.04424,20.00875,20.05481,19.73687,2.731873
2810387249940686848,19.23295,18.03386,17.43281,17.08387,16.77087,18.02934,16.35031,15.57182,15.24489,14.94252,0.06023635
1931063546435627008,19.57389,19.32401,19.30352,19.10267,19.05535,19.51859,19.28437,19.2789,19.084,19.03833,1.641608
3108724617825511424,18.09334,17.97096,17.85766,17.61307,17.62041,18.09537,17.92342,17.85056,17.60466,17.63558,1.557993
2256450260811409408,20.55021,20.16165,19.98396,19.77903,19.74438,20.52317,20.11199,19.9476,19.76813,19.70036,1.615211
7081978138662203392,21.81848,21.07927,20.91729,20.72335,21.02173,21.94098,21.0659,20.87976,20.73021,20.25468,0.8723344
7244047254188388352,22.35156,21.52806,21.46869,21.13538,20.79,22.33331,21.52086,21.45264,21.0905,20.01659,2.126766
4595946599519809536,21.80532,20.35518,20.10975,19.8604,19.80476,21.86325,20.30863,20.04675,19.8716,19.33648,2.914673
5961772048421941248,20.92215,20.31693,20.25631,20.22563,20.21962,20.90771,20.29546,20.24467,20.21385,19.9867,2.297765
4289852735580991488,25.03348,22.23084,21.22058,21.18903,21.587,25.20576,21.9676,21.11671,21.12947,21.35378,3.649409
4312397397596237824,21.29485,21.04528,21.11107,21.02851,20.62806,21.07784,21.00839,21.07777,20.94368,20.59704,2.246454
5849275242522537984,22.46707,21.96847,21.59495,21.6563,20.83726,21.82575,21.9424,21.55719,21.54316,20.67384,1.201372
5790777097065263104,22.21559,21.80076,21.77716,21.66756,21.21283,22.19921,21.66357,21.76619,21.60851,21.03405,1.683122
7560422930447527936,22.23271,21.50286,21.39924,21.37146,20.99023,22.07555,21.50707,21.29118,21.23483,20.66687,2.451271
5207452915015020544,21.05224,20.49761,20.28911,20.18316,19.69411,20.97189,20.37269,20.29095,20.21357,19.65202,2.213272
5474209280209645568,22.03134,21.32143,21.08993,21.47673,20.85371,22.12714,21.2609,21.07838,21.24562,20.71892,2.816871
2580623946550372352,18.00346,17.53724,17.48718,17.50493,17.33255,18.03093,17.5439,17.46646,17.50279,17.32503,0.7738678
7494104240286789632,20.55502,19.96859,19.90253,19.90068,19.66585,20.53271,19.95437,19.91805,19.88619,19.62321,2.299027
6511141384627089408,22.21411,21.88676,21.78749,21.70933,20.96112,21.99744,21.90087,21.80067,21.57584,20.90923,1.669554
6648500624311382016,21.94798,21.31276,21.30292,21.20485,21.40936,21.91772,21.28813,21.25177,21.22293,21.22564,2.330267
5352598070893408256,21.99057,21.15767,21.07521,21.22484,21.21746,22.07167,21.15296,21.05614,21.22362,20.92294,2.626533
1521226335760967680,18.70973,18.42897,18.5243,18.44982,18.39918,18.73957,18.39051,18.49651,18.38271,18.33643,0.5317804
4250529521411485696,21.67544,21.19166,20.77347,20.29904,20.08238,21.50613,21.15699,20.74814,20.29751,20.09368,1.671805
7096552445216223232,23.94487,21.41017,21.04853,20.94335,20.74336,24.19071,21.38217,21.05053,20.92002,20.74428,3.23123
3330475497606899712,21.51811,21.09192,20.63652,20.48366,20.43586,21.51764,21.0423,20.64893,20.49438,20.41657,1.842357
3653720926794653696,21.44315,20.2923,20.31472,20.40309,21.02547,21.46153,20.29642,20.31827,20.37136,21.10676,4.333753
5106229679363911680,23.4278,23.11506,22.47771,21.34375,20.56588,23.16541,21.8351,21.20141,20.02656,19.5405,0.8629562
4473281783052038144,21.62646,21.11052,20.71833,20.36983,19.92094,21.72587,21.10144,20.72346,20.30881,19.85815,0.9219485
6614710982269399040,25.40805,21.6004,19.63372,19.52849,19.44606,25.48978,21.63683,19.61087,19.55589,19.42508,4.192672
1197964965818951680,20.79412,20.45149,20.00353,19.91106,19.94127,20.811,20.434,19.95765,19.89297,19.89939,1.200609
7650568040115531776,23.29626,21.92333,22.16117,22.05493,21.42846,23.63051,21.74803,22.20082,22.12076,21.42978,2.433867
8362234643244314624,21.68844,22.17033,21.81289,21.83816,21.51069,21.81604,21.93942,21.64307,21.74254,21.65397,1.283516
7428872688473141248,22.99396,21.66695,19.92497,19.30164,18.99648,22.24085,21.1843,19.28426,18.54858,18.35719,0.9278364
7314053159545663488,24.18744,21.81141,21.59337,21.33771,20.75669,20.43201,21.82535,21.48858,21.35013,20.45126,2.82082
5121725916267606016,22.04576,21.70247,21.58328,21.48739,21.37849,21.79521,21.7145,21.504,21.35424,21.13521,2.357846
817503425271982080,20.12333,19.6993,19.35656,18.95893,18.77875,20.10777,19.58807,19.23752,18.54859,18.28766,0.5015991
5288538874376286208,22.20585,21.2488,21.29634,21.2007,20.96354,20.55234,21.13272,21.26271,21.12821,20.83449,2.655904
5491197284983697408,23.63058,22.83533,21.75153,20.47132,19.54718,23.46568,22.29643,21.16361,19.95325,19.20341,0.995038
7634965148402905088,19.79718,19.43522,19.09918,18.91461,18.86036,19.77497,19.41449,19.09222,18.91676,18.80334,1.297381
876071387888904192,19.52196,19.24011,18.76471,18.45305,18.11,19.48508,19.08633,18.41346,18.00876,17.6844,0.2548222
4735725865236361216,25.20397,21.5789,21.00239,21.07762,20.49706,25.21414,21.55649,20.9425,21.02512,20.04493,3.116234
